index,mcs
1512,458.8
1513,458.8
1514,458.8
1515,458.8
1516,458.8
1517,458.8
1518,458.8
1519,458.8
1520,412.9
1521,412.9
1522,309.7
1523,412.9
1524,412.9
1525,412.9
1526,344.1
1527,412.9
1528,412.9
1529,412.9
1530,412.9
1531,412.9
1532,412.9
1533,412.9
1534,412.9
1535,412.9
1536,412.9
1537,412.9
1538,309.7
1539,344.1
1540,412.9
1541,412.9
1542,309.7
1543,309.7
1544,412.9
1545,344.1
1546,309.7
1547,344.1
1548,309.7
1549,309.7
1550,275.3
1551,344.1
1552,344.1
1553,344.1
1554,412.9
1555,309.7
1556,309.7
1557,412.9
1558,412.9
1559,412.9
1560,412.9
1561,412.9
1562,344.1
1563,309.7
1564,309.7
1565,275.3
1566,309.7
1567,412.9
1568,412.9
1569,412.9
1570,412.9
1571,412.9
1572,275.3
1573,275.3
1574,309.7
1575,344.1
1576,309.7
1577,309.7
1578,309.7
1579,309.7
1580,412.9
1581,309.7
1582,412.9
1583,412.9
1584,344.1
1585,412.9
1586,412.9
1587,412.9
1588,412.9
1589,309.7
1590,412.9
1591,412.9
1592,412.9
1593,412.9
1594,412.9
1595,412.9
1596,412.9
1597,309.7
1598,412.9
1599,412.9
1600,344.1
1601,412.9
1602,344.1
1603,344.1
1604,275.3
1605,309.7
1606,309.7
1607,412.9
1608,344.1
1609,344.1
1610,412.9
1611,412.9
1612,412.9
1613,412.9
1614,344.1
1615,275.3
1616,412.9
1617,412.9
1618,309.7
1619,412.9
1620,412.9
1621,309.7
1622,412.9
1623,412.9
1624,412.9
1625,412.9
1626,275.3
1627,412.9
1628,309.7
1629,412.9
1630,412.9
1631,275.3
1632,412.9
1633,344.1
1634,309.7
1635,344.1
1636,309.7
1637,309.7
1638,309.7
1639,309.7
1640,344.1
1641,309.7
1642,309.7
1643,309.7
1644,412.9
1645,412.9
1646,412.9
1647,412.9
1648,412.9
1649,309.7
1650,412.9
1651,309.7
1652,412.9
1653,309.7
1654,309.7
1655,344.1
1656,275.3
1657,344.1
1658,309.7
1659,344.1
1660,412.9
1661,412.9
1662,412.9
1663,309.7
1664,412.9
1665,412.9
1666,412.9
1667,344.1
1668,412.9
1669,344.1
1670,275.3
1671,309.7
1672,344.1
1673,412.9
1674,412.9
1675,344.1
1676,344.1
1677,412.9
1678,344.1
1679,344.1
1680,412.9
1681,344.1
1682,412.9
1683,412.9
1684,344.1
1685,412.9
1686,412.9
1687,344.1
1688,344.1
1689,412.9
1690,412.9
1691,344.1
1692,412.9
1693,344.1
1694,344.1
1695,344.1
1696,412.9
1697,344.1
1698,412.9
1699,344.1
1700,344.1
1701,344.1
1702,344.1
1703,344.1
1704,344.1
1705,344.1
1706,344.1
1707,344.1
1708,344.1
1709,344.1
1710,344.1
1711,344.1
1712,344.1
1713,344.1
1714,344.1
1715,344.1
1716,412.9
1717,412.9
1718,344.1
1719,344.1
1720,412.9
1721,412.9
1722,412.9
1723,412.9
1724,412.9
1725,344.1
1726,344.1
1727,344.1
1728,344.1
1729,344.1
1730,344.1
1731,344.1
1732,344.1
1733,412.9
1734,344.1
1735,344.1
1736,412.9
1737,412.9
1738,344.1
1739,275.3
1740,275.3
1741,275.3
1742,275.3
1743,275.3
1744,275.3
1745,275.3
1746,275.3
1747,275.3
1748,275.3
1749,275.3
1750,275.3
1751,275.3
1752,275.3
1753,275.3
1754,275.3
1755,275.3
1756,309.7
1757,275.3
1758,309.7
1759,275.3
1760,309.7
1761,309.7
1762,275.3
1763,275.3
1764,275.3
1765,275.3
1766,206.5
1767,275.3
1768,275.3
1769,275.3
1770,275.3
1771,275.3
1772,275.3
1773,309.7
1774,309.7
1775,275.3
1776,309.7
1777,275.3
1778,275.3
1779,275.3
1780,275.3
1781,309.7
1782,275.3
1783,275.3
1784,309.7
1785,275.3
1786,206.5
1787,275.3
1788,206.5
1789,206.5
1790,206.5
1791,206.5
1792,206.5
1793,275.3
1794,206.5
1795,275.3
1796,206.5
1797,206.5
1798,275.3
1799,275.3
1800,275.3
1801,206.5
1802,275.3
1803,309.7
1804,309.7
1805,275.3
1806,275.3
1807,206.5
1808,275.3
1809,275.3
1810,275.3
1811,206.5
1812,275.3
1813,275.3
1814,275.3
1815,309.7
1816,275.3
1817,206.5
1818,309.7
1819,275.3
1820,309.7
1821,275.3
1822,309.7
1823,275.3
1824,206.5
1825,275.3
1826,206.5
1827,275.3
1828,275.3
1829,275.3
1830,275.3
1831,206.5
1832,275.3
1833,206.5
1834,206.5
1835,275.3
1836,206.5
1837,275.3
1838,309.7
1839,309.7
1840,206.5
1841,275.3
1842,275.3
1843,275.3
1844,275.3
1845,206.5
1846,206.5
1847,275.3
1848,275.3
1849,275.3
1850,275.3
1851,206.5
1852,275.3
1853,275.3
1854,275.3
1855,206.5
1856,275.3
1857,275.3
1858,275.3
1859,206.5
1860,275.3
1861,206.5
1862,275.3
1863,275.3
1864,206.5
1865,206.5
1866,275.3
1867,275.3
1868,275.3
1869,206.5
1870,206.5
1871,206.5
1872,275.3
1873,206.5
1874,275.3
1875,275.3
1876,275.3
1877,206.5
1878,275.3
1879,206.5
1880,206.5
1881,275.3
1882,275.3
1883,206.5
1884,206.5
1885,206.5
1886,206.5
1887,206.5
1888,275.3
1889,275.3
1890,275.3
1891,275.3
1892,275.3
1893,206.5
1894,206.5
1895,275.3
1896,275.3
1897,206.5
1898,309.7
1899,275.3
1900,206.5
1901,206.5
1902,206.5
1903,206.5
1904,206.5
1905,206.5
1906,206.5
1907,275.3
1908,275.3
1909,206.5
1910,275.3
1911,206.5
1912,275.3
1913,275.3
1914,275.3
1915,206.5
1916,206.5
1917,206.5
1918,206.5
1919,206.5
1920,206.5
1921,206.5
1922,275.3
1923,206.5
1924,275.3
1925,275.3
1926,275.3
1927,275.3
1928,206.5
1929,275.3
1930,344.1
1931,206.5
1932,275.3
1933,206.5
1934,275.3
1935,206.5
1936,206.5
1937,206.5
1938,206.5
1939,206.5
1940,206.5
1941,206.5
1942,206.5
1943,206.5
1944,206.5
1945,275.3
1946,206.5
1947,275.3
1948,275.3
1949,206.5
1950,206.5
1951,206.5
1952,275.3
1953,206.5
1954,206.5
1955,206.5
1956,206.5
1957,275.3
1958,275.3
1959,275.3
1960,206.5
1961,275.3
1962,275.3
1963,275.3
1964,275.3
1965,275.3
1966,275.3
1967,275.3
1968,275.3
1969,275.3
1970,275.3
1971,275.3
1972,275.3
1973,275.3
1974,275.3
1975,275.3
1976,275.3
1977,275.3
1978,275.3
1979,275.3
1980,275.3
1981,275.3
1982,275.3
1983,275.3
1984,275.3
1985,275.3
1986,275.3
1987,275.3
1988,275.3
1989,275.3
1990,275.3
1991,275.3
1992,275.3
1993,275.3
1994,275.3
1995,275.3
1996,275.3
1997,275.3
1998,275.3
1999,275.3
2000,275.3
2001,275.3
2002,275.3
2003,275.3
2004,275.3
2005,275.3
2006,275.3
2007,275.3
2008,275.3
2009,275.3
2010,275.3
2011,275.3
2012,275.3
2013,275.3
2014,275.3
2015,275.3
2016,275.3
2017,275.3
2018,275.3
2019,275.3
2020,275.3
2021,206.5
2022,275.3
2023,275.3
2024,275.3
2025,275.3
2026,275.3
2027,275.3
2028,275.3
2029,275.3
2030,206.5
2031,275.3
2032,275.3
2033,275.3
2034,275.3
2035,275.3
2036,275.3
2037,275.3
2038,275.3
2039,275.3
2040,206.5
2041,275.3
2042,206.5
2043,275.3
2044,275.3
2045,275.3
2046,275.3
2047,275.3
2048,275.3
2049,275.3
2050,275.3
2051,275.3
2052,275.3
2053,275.3
2054,275.3
2055,275.3
2056,275.3
2057,275.3
2058,275.3
2059,275.3
2060,275.3
2061,206.5
2062,206.5
2063,275.3
2064,206.5
2065,275.3
2066,275.3
2067,275.3
2068,206.5
2069,275.3
2070,275.3
2071,275.3
2072,275.3
2073,275.3
2074,206.5
2075,275.3
2076,206.5
2077,275.3
2078,275.3
2079,206.5
2080,275.3
2081,275.3
2082,206.5
2083,206.5
2084,275.3
2085,206.5
2086,206.5
2087,206.5
2088,275.3
2089,275.3
2090,275.3
2091,206.5
2092,275.3
2093,206.5
2094,275.3
2095,206.5
2096,206.5
2097,275.3
2098,275.3
2099,275.3
2100,275.3
2101,275.3
2102,206.5
2103,206.5
2104,275.3
2105,275.3
2106,206.5
2107,275.3
2108,275.3
2109,275.3
2110,206.5
2111,275.3
2112,206.5
2113,275.3
2114,275.3
2115,275.3
2116,275.3
2117,275.3
2118,275.3
2119,275.3
2120,206.5
2121,206.5
2122,206.5
2123,206.5
2124,275.3
2125,275.3
2126,275.3
2127,275.3
2128,275.3
2129,275.3
2130,206.5
2131,309.7
2132,344.1
2133,344.1
2134,344.1
2135,344.1
2136,344.1
2137,344.1
2138,344.1
2139,344.1
2140,344.1
