index,mcs
175,309.7
176,309.7
177,309.7
178,309.7
179,309.7
180,309.7
181,309.7
182,309.7
183,309.7
184,344.1
185,344.1
186,309.7
187,309.7
188,309.7
189,309.7
190,309.7
191,309.7
192,309.7
193,275.3
194,206.5
195,206.5
196,206.5
197,206.5
198,206.5
199,206.5
200,206.5
201,206.5
202,206.5
203,206.5
204,206.5
205,206.5
206,206.5
207,206.5
208,206.5
209,206.5
210,206.5
211,206.5
212,206.5
213,206.5
214,206.5
215,206.5
216,275.3
217,275.3
218,275.3
219,275.3
220,275.3
221,275.3
222,206.5
223,275.3
224,206.5
225,206.5
226,275.3
227,206.5
228,206.5
229,206.5
230,206.5
231,206.5
232,206.5
233,206.5
234,275.3
235,275.3
236,206.5
237,275.3
238,275.3
239,206.5
240,206.5
241,206.5
242,206.5
243,206.5
244,206.5
245,206.5
246,206.5
247,206.5
248,275.3
249,206.5
250,275.3
251,206.5
252,275.3
253,275.3
254,206.5
255,275.3
256,275.3
257,275.3
258,206.5
259,206.5
260,275.3
261,275.3
262,206.5
263,206.5
264,206.5
265,206.5
266,206.5
267,206.5
268,206.5
269,206.5
270,275.3
271,206.5
272,275.3
273,206.5
274,275.3
275,275.3
276,275.3
277,206.5
278,206.5
279,206.5
280,206.5
281,206.5
282,206.5
283,206.5
284,206.5
285,206.5
286,309.7
287,206.5
288,206.5
289,206.5
290,206.5
291,206.5
292,206.5
293,206.5
294,206.5
295,206.5
296,206.5
297,206.5
298,206.5
299,206.5
300,206.5
301,206.5
302,206.5
303,206.5
304,206.5
305,206.5
306,206.5
307,206.5
308,206.5
309,206.5
310,206.5
311,206.5
312,206.5
313,206.5
314,275.3
315,206.5
316,206.5
317,206.5
318,206.5
319,206.5
320,206.5
321,206.5
322,206.5
323,206.5
324,206.5
325,206.5
326,206.5
327,275.3
328,206.5
329,206.5
330,206.5
331,206.5
332,206.5
333,206.5
334,206.5
335,206.5
336,206.5
337,206.5
338,206.5
339,206.5
340,206.5
341,206.5
342,206.5
343,206.5
344,206.5
345,206.5
346,206.5
347,206.5
348,206.5
349,206.5
350,206.5
351,206.5
352,206.5
353,206.5
354,206.5
355,206.5
356,206.5
357,206.5
358,206.5
359,206.5
360,206.5
361,206.5
362,206.5
363,206.5
364,206.5
365,275.3
366,206.5
367,206.5
368,206.5
369,206.5
370,206.5
371,206.5
372,206.5
373,309.7
374,206.5
375,206.5
376,206.5
377,206.5
378,206.5
379,206.5
380,206.5
381,206.5
382,206.5
383,275.3
384,275.3
385,275.3
386,275.3
387,275.3
388,206.5
389,275.3
390,206.5
391,275.3
392,206.5
393,275.3
394,275.3
395,206.5
396,275.3
397,275.3
398,275.3
399,275.3
400,206.5
401,206.5
402,206.5
403,206.5
404,275.3
405,275.3
406,275.3
407,206.5
408,206.5
409,206.5
410,206.5
411,206.5
412,206.5
413,206.5
414,206.5
415,275.3
416,275.3
417,206.5
418,206.5
419,275.3
420,206.5
421,206.5
422,206.5
423,206.5
424,206.5
425,206.5
426,206.5
427,206.5
428,206.5
429,206.5
430,206.5
431,275.3
432,206.5
433,206.5
434,206.5
435,206.5
436,206.5
437,206.5
438,206.5
439,206.5
440,206.5
441,206.5
442,206.5
443,206.5
444,206.5
445,206.5
446,206.5
447,206.5
448,206.5
449,206.5
450,206.5
451,206.5
452,275.3
453,206.5
454,206.5
455,206.5
456,206.5
457,275.3
458,206.5
459,206.5
460,206.5
461,206.5
462,206.5
463,275.3
464,206.5
465,275.3
466,206.5
467,275.3
468,275.3
469,275.3
470,206.5
471,206.5
472,206.5
473,206.5
474,275.3
475,206.5
476,275.3
477,206.5
478,206.5
479,275.3
480,206.5
481,206.5
482,206.5
483,275.3
484,206.5
485,206.5
486,275.3
487,275.3
488,275.3
489,206.5
490,206.5
491,275.3
492,275.3
493,275.3
494,275.3
495,275.3
496,275.3
497,275.3
498,206.5
499,206.5
500,206.5
501,206.5
502,206.5
503,206.5
504,206.5
505,206.5
506,206.5
507,206.5
508,206.5
509,206.5
510,206.5
511,206.5
512,206.5
513,206.5
514,206.5
515,206.5
516,206.5
517,206.5
518,206.5
519,206.5
520,206.5
521,206.5
522,206.5
523,206.5
524,206.5
525,206.5
526,206.5
527,206.5
528,206.5
529,206.5
530,206.5
531,206.5
532,206.5
533,206.5
534,206.5
535,206.5
536,206.5
537,206.5
538,206.5
539,206.5
540,206.5
541,206.5
542,206.5
543,206.5
544,206.5
545,206.5
546,206.5
547,206.5
548,206.5
549,206.5
550,206.5
551,206.5
552,206.5
553,206.5
554,206.5
555,206.5
556,206.5
557,206.5
558,206.5
559,206.5
560,206.5
561,206.5
562,206.5
563,206.5
564,206.5
565,206.5
566,206.5
567,206.5
568,206.5
569,206.5
570,206.5
571,206.5
572,206.5
573,206.5
574,206.5
575,206.5
576,206.5
577,206.5
578,206.5
579,206.5
580,206.5
581,206.5
582,206.5
583,206.5
584,206.5
585,206.5
586,206.5
587,206.5
588,206.5
589,206.5
590,206.5
591,206.5
592,206.5
593,206.5
594,206.5
595,137.6
596,206.5
597,137.6
598,206.5
599,137.6
600,137.6
601,275.3
602,275.3
603,275.3
604,275.3
605,309.7
606,275.3
607,275.3
608,275.3
609,275.3
610,275.3
611,275.3
612,275.3
613,309.7
614,275.3
615,275.3
616,275.3
617,275.3
618,206.5
619,275.3
620,275.3
621,275.3
622,206.5
623,275.3
624,275.3
625,309.7
626,309.7
627,275.3
628,309.7
629,275.3
630,275.3
631,275.3
632,275.3
633,275.3
634,275.3
635,309.7
636,309.7
637,275.3
638,275.3
639,275.3
640,275.3
641,275.3
642,275.3
643,309.7
644,309.7
645,275.3
646,275.3
647,309.7
648,275.3
649,275.3
650,275.3
651,206.5
652,206.5
653,275.3
654,275.3
655,309.7
656,275.3
657,309.7
658,275.3
659,275.3
660,309.7
661,309.7
662,275.3
663,275.3
664,275.3
665,275.3
666,275.3
667,275.3
668,275.3
669,275.3
670,275.3
671,309.7
672,309.7
673,275.3
674,309.7
675,275.3
676,309.7
677,309.7
678,275.3
679,275.3
680,275.3
681,275.3
682,206.5
683,206.5
684,206.5
685,275.3
686,275.3
687,275.3
688,275.3
689,275.3
690,275.3
691,275.3
692,275.3
693,275.3
694,275.3
695,275.3
696,309.7
697,275.3
698,275.3
699,309.7
700,275.3
701,275.3
702,309.7
703,275.3
704,275.3
705,309.7
706,275.3
707,309.7
708,275.3
709,275.3
710,309.7
711,309.7
712,206.5
713,309.7
714,344.1
715,309.7
716,344.1
717,309.7
718,344.1
719,344.1
720,344.1
721,309.7
722,309.7
723,344.1
724,344.1
725,309.7
726,309.7
727,309.7
728,309.7
729,275.3
730,344.1
731,309.7
732,309.7
733,275.3
734,309.7
735,309.7
736,344.1
737,344.1
738,309.7
739,344.1
740,309.7
741,344.1
742,309.7
743,344.1
744,344.1
745,344.1
746,309.7
747,344.1
748,344.1
749,344.1
750,344.1
751,344.1
752,344.1
753,344.1
754,344.1
755,344.1
756,309.7
757,344.1
758,275.3
759,309.7
760,344.1
761,309.7
762,344.1
763,309.7
764,309.7
765,344.1
766,309.7
767,309.7
768,309.7
769,344.1
770,309.7
771,309.7
772,309.7
773,344.1
774,344.1
775,309.7
776,309.7
777,309.7
778,309.7
779,309.7
780,344.1
781,309.7
782,309.7
783,344.1
784,309.7
785,309.7
786,309.7
787,309.7
788,309.7
789,309.7
790,309.7
791,344.1
792,309.7
793,344.1
794,344.1
795,309.7
796,309.7
797,344.1
798,344.1
799,309.7
800,344.1
801,309.7
802,309.7
803,344.1
804,309.7
805,309.7
806,344.1
807,344.1
808,344.1
809,309.7
810,309.7
811,309.7
812,309.7
813,309.7
814,344.1
815,344.1
816,344.1
817,309.7
818,344.1
819,344.1
820,344.1
821,344.1
822,344.1
823,344.1
824,344.1
825,344.1
826,412.9
827,344.1
828,344.1
829,344.1
830,344.1
831,344.1
832,344.1
833,344.1
834,344.1
835,344.1
836,412.9
837,344.1
838,412.9
839,412.9
840,344.1
841,344.1
842,344.1
843,412.9
844,344.1
845,344.1
846,344.1
847,344.1
848,344.1
849,344.1
850,344.1
851,412.9
852,344.1
853,344.1
854,344.1
855,412.9
856,344.1
857,344.1
858,412.9
859,344.1
860,412.9
861,412.9
862,412.9
863,309.7
864,344.1
865,344.1
866,344.1
867,344.1
868,412.9
869,344.1
870,344.1
871,344.1
872,344.1
873,344.1
874,344.1
875,344.1
876,344.1
877,344.1
878,344.1
879,344.1
880,344.1
881,309.7
882,344.1
883,344.1
884,309.7
885,309.7
886,309.7
887,309.7
888,344.1
889,344.1
890,344.1
891,344.1
892,309.7
893,344.1
894,344.1
895,309.7
896,309.7
897,309.7
898,344.1
899,344.1
900,309.7
901,309.7
902,309.7
903,309.7
904,309.7
905,309.7
906,309.7
907,309.7
908,309.7
909,309.7
910,309.7
911,309.7
912,344.1
913,344.1
914,344.1
915,344.1
916,344.1
917,344.1
918,309.7
919,344.1
920,309.7
921,344.1
922,309.7
923,344.1
924,309.7
925,309.7
926,309.7
927,309.7
928,309.7
929,309.7
930,344.1
931,344.1
932,344.1
933,344.1
934,344.1
935,309.7
936,344.1
937,309.7
938,309.7
939,309.7
940,344.1
941,344.1
942,309.7
943,344.1
944,309.7
945,309.7
946,275.3
947,309.7
948,309.7
949,309.7
950,309.7
951,309.7
952,344.1
953,309.7
954,309.7
955,309.7
956,309.7
957,309.7
958,344.1
959,344.1
960,309.7
961,309.7
962,309.7
963,309.7
964,309.7
965,309.7
966,344.1
967,344.1
968,344.1
969,344.1
970,309.7
971,344.1
972,344.1
973,344.1
974,309.7
975,275.3
976,309.7
977,275.3
978,275.3
979,275.3
980,275.3
981,309.7
982,309.7
983,309.7
984,309.7
985,344.1
986,309.7
987,344.1
988,344.1
989,344.1
990,309.7
991,309.7
992,344.1
993,344.1
994,309.7
995,344.1
996,344.1
997,309.7
998,344.1
999,309.7
1000,344.1
1001,309.7
1002,344.1
1003,344.1
1004,309.7
1005,344.1
1006,309.7
1007,309.7
1008,309.7
1009,309.7
1010,275.3
1011,309.7
1012,309.7
1013,309.7
1014,344.1
1015,309.7
1016,309.7
1017,344.1
1018,309.7
1019,309.7
1020,309.7
1021,309.7
1022,344.1
1023,309.7
1024,309.7
1025,309.7
1026,309.7
1027,309.7
1028,309.7
1029,344.1
1030,309.7
1031,344.1
1032,309.7
1033,344.1
1034,309.7
1035,309.7
1036,309.7
1037,309.7
1038,309.7
1039,344.1
1040,309.7
1041,344.1
1042,309.7
1043,309.7
1044,344.1
1045,309.7
1046,309.7
1047,309.7
1048,309.7
1049,309.7
1050,344.1
1051,309.7
1052,344.1
1053,344.1
1054,309.7
1055,344.1
1056,344.1
1057,309.7
1058,309.7
1059,344.1
1060,309.7
1061,309.7
1062,309.7
1063,344.1
1064,344.1
1065,344.1
1066,344.1
1067,344.1
1068,344.1
1069,344.1
1070,309.7
1071,344.1
1072,309.7
1073,309.7
1074,309.7
1075,309.7
1076,344.1
1077,309.7
1078,309.7
1079,309.7
1080,344.1
1081,309.7
1082,309.7
1083,344.1
1084,344.1
1085,309.7
1086,309.7
1087,344.1
1088,344.1
1089,344.1
1090,344.1
1091,309.7
1092,309.7
1093,344.1
1094,344.1
1095,344.1
1096,344.1
1097,309.7
1098,344.1
1099,309.7
1100,309.7
1101,309.7
1102,309.7
1103,309.7
1104,309.7
1105,309.7
1106,344.1
1107,309.7
1108,344.1
1109,344.1
1110,309.7
1111,344.1
1112,344.1
1113,309.7
1114,344.1
1115,344.1
1116,309.7
1117,344.1
1118,309.7
1119,344.1
1120,309.7
1121,344.1
1122,344.1
1123,309.7
1124,344.1
1125,344.1
1126,309.7
1127,344.1
1128,275.3
1129,309.7
1130,309.7
1131,344.1
1132,309.7
1133,309.7
1134,309.7
1135,309.7
1136,344.1
1137,309.7
1138,309.7
1139,309.7
1140,344.1
1141,275.3
1142,275.3
1143,275.3
1144,275.3
1145,275.3
1146,275.3
1147,275.3
1148,309.7
1149,309.7
1150,275.3
1151,275.3
1152,275.3
1153,275.3
1154,275.3
1155,309.7
1156,275.3
1157,275.3
1158,275.3
1159,275.3
1160,275.3
1161,275.3
1162,275.3
1163,309.7
1164,275.3
1165,309.7
1166,275.3
1167,275.3
1168,309.7
1169,275.3
1170,309.7
1171,275.3
1172,275.3
1173,206.5
1174,275.3
1175,275.3
1176,309.7
1177,309.7
1178,275.3
1179,275.3
1180,309.7
1181,309.7
1182,275.3
1183,309.7
1184,275.3
1185,275.3
1186,275.3
1187,275.3
1188,275.3
1189,275.3
1190,275.3
1191,275.3
1192,275.3
1193,275.3
1194,309.7
1195,309.7
1196,309.7
1197,275.3
1198,275.3
1199,275.3
1200,275.3
1201,275.3
1202,275.3
1203,275.3
1204,275.3
1205,275.3
1206,275.3
1207,206.5
1208,275.3
1209,275.3
1210,206.5
1211,206.5
1212,275.3
1213,309.7
1214,275.3
1215,275.3
1216,275.3
1217,275.3
1218,275.3
1219,275.3
1220,275.3
1221,275.3
1222,309.7
1223,275.3
1224,275.3
1225,275.3
1226,275.3
1227,275.3
1228,275.3
1229,275.3
1230,275.3
1231,275.3
1232,275.3
1233,275.3
1234,275.3
1235,275.3
1236,275.3
1237,275.3
1238,275.3
1239,275.3
1240,275.3
1241,275.3
1242,275.3
1243,309.7
1244,275.3
1245,275.3
1246,309.7
1247,275.3
1248,275.3
1249,275.3
1250,275.3
1251,275.3
1252,275.3
1253,275.3
1254,275.3
1255,275.3
1256,275.3
1257,275.3
1258,275.3
1259,309.7
1260,275.3
1261,275.3
1262,275.3
1263,206.5
1264,206.5
1265,275.3
1266,206.5
1267,206.5
1268,206.5
1269,275.3
1270,206.5
1271,206.5
1272,206.5
1273,206.5
1274,206.5
1275,206.5
1276,206.5
1277,206.5
1278,206.5
1279,206.5
1280,206.5
1281,206.5
1282,206.5
1283,206.5
1284,206.5
1285,206.5
1286,206.5
1287,206.5
1288,206.5
1289,206.5
1290,206.5
1291,206.5
1292,206.5
1293,206.5
1294,206.5
1295,206.5
1296,206.5
1297,206.5
1298,206.5
1299,206.5
1300,206.5
1301,206.5
1302,206.5
1303,206.5
1304,206.5
1305,206.5
1306,206.5
1307,206.5
1308,206.5
1309,206.5
1310,206.5
1311,206.5
1312,206.5
1313,206.5
1314,206.5
1315,206.5
1316,206.5
1317,206.5
1318,275.3
1319,206.5
1320,206.5
1321,206.5
1322,206.5
1323,206.5
1324,206.5
1325,206.5
1326,206.5
1327,206.5
1328,206.5
1329,206.5
1330,206.5
1331,206.5
1332,206.5
1333,206.5
1334,206.5
1335,206.5
1336,206.5
1337,206.5
1338,275.3
1339,206.5
1340,206.5
1341,206.5
1342,206.5
1343,206.5
1344,206.5
1345,206.5
1346,206.5
1347,206.5
1348,137.6
1349,206.5
1350,206.5
1351,206.5
1352,206.5
1353,206.5
1354,206.5
1355,206.5
1356,137.6
1357,206.5
1358,206.5
1359,206.5
1360,206.5
1361,206.5
1362,206.5
1363,137.6
1364,206.5
1365,137.6
1366,206.5
1367,206.5
1368,206.5
1369,137.6
1370,206.5
1371,206.5
1372,137.6
1373,137.6
1374,206.5
1375,206.5
1376,137.6
1377,206.5
1378,206.5
1379,206.5
1380,206.5
1381,206.5
1382,206.5
1383,206.5
1384,206.5
1385,206.5
1386,206.5
1387,206.5
1388,206.5
1389,206.5
1390,137.6
1391,206.5
1392,137.6
1393,137.6
1394,137.6
1395,206.5
1396,206.5
1397,137.6
1398,206.5
1399,206.5
1400,206.5
1401,206.5
1402,275.3
1403,206.5
1404,206.5
1405,206.5
1406,206.5
1407,206.5
1408,206.5
1409,206.5
1410,206.5
1411,206.5
1412,206.5
1413,206.5
1414,137.6
1415,137.6
1416,206.5
1417,206.5
1418,206.5
1419,206.5
1420,206.5
1421,206.5
1422,206.5
1423,206.5
1424,206.5
1425,206.5
1426,206.5
1427,206.5
1428,206.5
1429,206.5
1430,206.5
1431,206.5
1432,206.5
1433,206.5
1434,206.5
1435,206.5
1436,206.5
1437,206.5
1438,344.1
1439,206.5
1440,206.5
1441,206.5
1442,206.5
1443,206.5
1444,206.5
1445,206.5
1446,206.5
1447,206.5
1448,206.5
1449,206.5
1450,206.5
1451,206.5
1452,206.5
1453,206.5
1454,206.5
1455,206.5
1456,206.5
1457,206.5
1458,206.5
1459,206.5
1460,206.5
1461,206.5
1462,206.5
1463,206.5
1464,206.5
1465,206.5
1466,206.5
1467,206.5
1468,206.5
1469,206.5
1470,206.5
1471,206.5
1472,206.5
1473,206.5
1474,206.5
1475,206.5
1476,206.5
1477,206.5
1478,206.5
1479,206.5
1480,206.5
1481,206.5
1482,206.5
1483,206.5
1484,206.5
1485,206.5
1486,206.5
1487,206.5
1488,206.5
1489,206.5
1490,206.5
1491,206.5
1492,206.5
1493,206.5
1494,206.5
1495,206.5
1496,206.5
1497,309.7
1498,206.5
1499,206.5
1500,206.5
1501,206.5
1502,344.1
1503,206.5
1504,206.5
1505,206.5
1506,206.5
1507,206.5
1508,206.5
1509,206.5
1510,206.5
1511,206.5
1512,206.5
1513,206.5
1514,206.5
1515,206.5
1516,206.5
1517,206.5
1518,206.5
1519,206.5
1520,206.5
1521,206.5
1522,206.5
1523,206.5
1524,206.5
1525,206.5
1526,206.5
1527,206.5
1528,206.5
1529,206.5
1530,206.5
1531,206.5
1532,206.5
1533,206.5
1534,206.5
1535,206.5
1536,206.5
1537,206.5
1538,206.5
1539,206.5
1540,206.5
1541,206.5
1542,206.5
1543,206.5
1544,206.5
1545,206.5
1546,206.5
1547,206.5
1548,206.5
1549,206.5
1550,206.5
1551,206.5
1552,206.5
1553,206.5
1554,206.5
1555,206.5
1556,206.5
1557,206.5
1558,206.5
1559,206.5
1560,206.5
1561,206.5
1562,206.5
1563,137.6
1564,137.6
1565,206.5
1566,206.5
1567,137.6
1568,137.6
1569,206.5
1570,137.6
1571,137.6
1572,137.6
1573,137.6
1574,206.5
1575,206.5
1576,206.5
1577,206.5
1578,137.6
1579,137.6
1580,206.5
1581,206.5
1582,206.5
1583,137.6
1584,137.6
1585,137.6
1586,137.6
1587,137.6
1588,137.6
1589,137.6
1590,137.6
1591,275.3
1592,275.3
1593,275.3
1594,275.3
1595,275.3
1596,275.3
1597,275.3
1598,275.3
1599,275.3
1600,275.3
1601,275.3
1602,275.3
1603,309.7
1604,275.3
1605,275.3
1606,275.3
1607,309.7
1608,275.3
1609,309.7
1610,309.7
1611,275.3
1612,206.5
1613,275.3
1614,275.3
1615,275.3
1616,275.3
1617,275.3
1618,275.3
1619,275.3
1620,275.3
1621,275.3
1622,275.3
1623,275.3
1624,275.3
1625,275.3
1626,275.3
1627,275.3
1628,275.3
1629,275.3
1630,275.3
1631,309.7
1632,275.3
1633,309.7
1634,206.5
1635,275.3
1636,309.7
1637,206.5
1638,275.3
1639,275.3
1640,275.3
1641,275.3
1642,275.3
1643,275.3
1644,275.3
1645,275.3
1646,275.3
1647,275.3
1648,275.3
1649,275.3
1650,275.3
1651,275.3
1652,275.3
1653,275.3
1654,344.1
1655,206.5
1656,275.3
1657,309.7
1658,275.3
1659,275.3
1660,309.7
1661,344.1
1662,206.5
1663,275.3
1664,206.5
1665,275.3
1666,275.3
1667,275.3
1668,275.3
1669,275.3
1670,275.3
1671,275.3
1672,309.7
1673,344.1
1674,344.1
1675,344.1
1676,344.1
1677,309.7
1678,309.7
1679,309.7
1680,309.7
1681,344.1
1682,344.1
1683,309.7
1684,309.7
1685,309.7
1686,309.7
1687,309.7
1688,309.7
1689,309.7
1690,309.7
1691,309.7
1692,344.1
1693,309.7
1694,344.1
1695,344.1
1696,344.1
1697,344.1
1698,344.1
1699,309.7
1700,344.1
1701,309.7
1702,309.7
1703,309.7
1704,309.7
1705,309.7
1706,309.7
1707,344.1
1708,309.7
1709,309.7
1710,309.7
1711,344.1
1712,344.1
1713,309.7
1714,309.7
1715,309.7
1716,309.7
1717,309.7
1718,344.1
1719,344.1
1720,309.7
1721,344.1
1722,344.1
1723,309.7
1724,309.7
1725,309.7
1726,309.7
1727,309.7
1728,309.7
1729,309.7
1730,309.7
1731,309.7
1732,309.7
1733,309.7
1734,344.1
1735,344.1
1736,344.1
1737,344.1
1738,309.7
1739,309.7
1740,309.7
1741,344.1
1742,344.1
1743,344.1
1744,309.7
1745,309.7
1746,309.7
1747,344.1
1748,344.1
1749,309.7
1750,309.7
1751,344.1
1752,344.1
1753,309.7
1754,309.7
1755,309.7
1756,344.1
1757,309.7
1758,344.1
1759,344.1
1760,344.1
1761,309.7
1762,309.7
1763,344.1
1764,309.7
1765,309.7
1766,309.7
1767,309.7
1768,309.7
1769,344.1
1770,344.1
1771,309.7
1772,344.1
1773,309.7
1774,309.7
1775,309.7
1776,309.7
1777,309.7
1778,275.3
1779,309.7
1780,309.7
1781,309.7
1782,309.7
1783,275.3
1784,344.1
1785,309.7
1786,309.7
1787,309.7
1788,309.7
1789,309.7
1790,309.7
1791,309.7
1792,309.7
1793,344.1
1794,309.7
1795,309.7
1796,309.7
1797,309.7
1798,309.7
1799,309.7
1800,309.7
1801,309.7
1802,309.7
1803,309.7
1804,309.7
1805,309.7
1806,309.7
1807,309.7
1808,309.7
1809,344.1
1810,344.1
1811,309.7
1812,309.7
1813,275.3
1814,344.1
1815,309.7
1816,344.1
1817,309.7
1818,309.7
1819,344.1
1820,275.3
1821,275.3
1822,275.3
1823,309.7
1824,309.7
1825,309.7
1826,309.7
1827,309.7
1828,344.1
1829,309.7
1830,275.3
1831,309.7
1832,309.7
1833,309.7
1834,309.7
1835,344.1
1836,309.7
1837,309.7
1838,309.7
1839,309.7
1840,275.3
1841,309.7
1842,344.1
1843,344.1
1844,309.7
1845,344.1
1846,309.7
1847,344.1
1848,309.7
1849,309.7
1850,309.7
1851,309.7
1852,309.7
1853,309.7
1854,309.7
1855,309.7
1856,309.7
1857,309.7
1858,309.7
1859,309.7
1860,275.3
1861,275.3
1862,275.3
1863,275.3
1864,206.5
1865,206.5
1866,275.3
1867,206.5
1868,275.3
1869,309.7
1870,309.7
1871,206.5
1872,344.1
1873,309.7
1874,206.5
1875,275.3
1876,275.3
1877,275.3
1878,206.5
1879,275.3
1880,275.3
1881,206.5
1882,275.3
1883,275.3
1884,275.3
1885,275.3
1886,275.3
1887,275.3
1888,275.3
1889,206.5
1890,275.3
1891,206.5
1892,309.7
1893,309.7
1894,206.5
1895,206.5
1896,275.3
1897,309.7
1898,344.1
1899,206.5
1900,309.7
1901,275.3
1902,275.3
1903,275.3
1904,275.3
1905,275.3
1906,275.3
1907,206.5
1908,275.3
1909,275.3
1910,275.3
1911,275.3
1912,275.3
1913,275.3
1914,275.3
1915,275.3
1916,275.3
1917,309.7
1918,206.5
1919,344.1
1920,309.7
1921,206.5
1922,309.7
1923,344.1
1924,275.3
1925,206.5
1926,275.3
1927,275.3
1928,275.3
1929,275.3
1930,275.3
1931,275.3
1932,275.3
1933,275.3
1934,275.3
1935,275.3
1936,275.3
1937,275.3
1938,275.3
1939,206.5
1940,275.3
1941,344.1
1942,344.1
1943,309.7
1944,275.3
1945,206.5
1946,275.3
1947,344.1
1948,344.1
1949,309.7
1950,344.1
1951,344.1
1952,344.1
1953,344.1
1954,309.7
1955,309.7
1956,309.7
1957,309.7
1958,309.7
1959,344.1
1960,309.7
1961,309.7
1962,309.7
1963,275.3
1964,309.7
1965,309.7
1966,309.7
1967,344.1
1968,344.1
1969,309.7
1970,309.7
1971,309.7
1972,344.1
1973,309.7
1974,344.1
1975,309.7
1976,344.1
1977,309.7
1978,309.7
1979,309.7
1980,344.1
1981,309.7
1982,344.1
1983,344.1
1984,309.7
1985,309.7
1986,309.7
1987,309.7
1988,309.7
1989,309.7
1990,344.1
1991,275.3
1992,344.1
1993,309.7
1994,309.7
1995,344.1
1996,309.7
1997,309.7
1998,344.1
1999,344.1
2000,309.7
2001,344.1
2002,309.7
2003,344.1
2004,309.7
2005,344.1
2006,309.7
2007,309.7
2008,309.7
2009,275.3
2010,344.1
2011,275.3
2012,309.7
2013,275.3
2014,344.1
2015,344.1
2016,309.7
2017,309.7
2018,344.1
2019,344.1
2020,309.7
2021,309.7
2022,309.7
2023,344.1
2024,309.7
2025,309.7
2026,344.1
2027,344.1
2028,344.1
2029,309.7
2030,309.7
2031,344.1
2032,309.7
2033,309.7
2034,309.7
2035,309.7
2036,309.7
2037,309.7
2038,309.7
2039,309.7
2040,309.7
2041,309.7
2042,309.7
2043,344.1
2044,309.7
2045,275.3
2046,275.3
2047,275.3
2048,275.3
2049,275.3
2050,275.3
2051,275.3
2052,309.7
2053,309.7
2054,309.7
2055,309.7
2056,309.7
2057,309.7
2058,309.7
2059,309.7
2060,309.7
2061,309.7
2062,309.7
2063,309.7
2064,309.7
2065,309.7
2066,309.7
2067,309.7
2068,275.3
2069,309.7
2070,275.3
2071,309.7
2072,275.3
2073,309.7
2074,275.3
2075,275.3
2076,309.7
2077,309.7
2078,309.7
2079,309.7
2080,309.7
2081,309.7
2082,309.7
2083,344.1
2084,309.7
2085,309.7
2086,309.7
2087,309.7
2088,309.7
2089,309.7
2090,309.7
2091,309.7
2092,275.3
2093,275.3
2094,309.7
2095,309.7
2096,275.3
2097,275.3
2098,275.3
2099,309.7
2100,309.7
2101,309.7
2102,309.7
2103,309.7
2104,309.7
2105,309.7
2106,309.7
2107,309.7
2108,309.7
2109,309.7
2110,344.1
2111,309.7
2112,309.7
2113,309.7
2114,206.5
2115,206.5
2116,206.5
2117,206.5
2118,206.5
2119,206.5
2120,206.5
2121,206.5
2122,206.5
2123,206.5
2124,206.5
2125,206.5
2126,206.5
2127,206.5
2128,206.5
2129,206.5
2130,206.5
2131,206.5
2132,206.5
2133,206.5
2134,206.5
2135,206.5
2136,206.5
2137,206.5
2138,206.5
2139,206.5
2140,206.5
