phase,alpha,beta,cv_mse,cv_r2,evaluation,reuse_alpha,clipped_count,seed_index
coarse_grid,1.0,6.1,4287.537600018765,0.4560465524026898,evaluated,,0,
coarse_grid,1.0,6.6,4287.916938348158,0.45601677181947764,evaluated,,0,
coarse_grid,1.0,6.745650602103109,4302.426509561897,0.4539520665435803,evaluated,,0,
coarse_grid,1.0,7.1,4300.950714892008,0.4539189606883424,evaluated,,0,
coarse_grid,1.0,7.6,4286.25857189354,0.45621491942158166,evaluated,,0,
coarse_grid,1.0,7.727243747831959,4299.787285983605,0.4541504000343166,evaluated,,0,
coarse_grid,1.0,8.1,4299.801074892428,0.45414769016419326,evaluated,,0,
coarse_grid,1.0,8.6,4299.259766672279,0.45431657143170545,evaluated,,0,
coarse_grid,1.0,8.851673390820459,4293.532102097522,0.45511149831132247,evaluated,,0,
coarse_grid,1.0,9.1,4293.572040128031,0.4551080092290583,evaluated,,0,
coarse_grid,1.0,9.6,4304.861052847962,0.4532916744321182,evaluated,,0,
coarse_grid,1.0,10.1,4294.232119762975,0.45503041161004765,evaluated,,0,
coarse_grid,1.0,10.13972437969778,4289.262024783105,0.4557959394835797,evaluated,,0,
coarse_grid,1.0,10.6,4284.634654507313,0.4567439948988479,evaluated,,0,
coarse_grid,1.0,11.1,4281.792907236628,0.45694020350159553,evaluated,,0,
coarse_grid,1.0,11.6,4294.640515537248,0.4548578054074393,evaluated,,0,
coarse_grid,1.0,11.615206069720077,4287.795748131754,0.45605211438309,evaluated,,0,
coarse_grid,1.0,12.1,4293.236289560314,0.4550865517560321,evaluated,,0,
coarse_grid,1.0,12.6,4277.343404050463,0.45737438750020293,evaluated,,0,
coarse_grid,1.0,13.1,4294.712920047509,0.454712485092793,evaluated,,0,
coarse_grid,1.0,13.305392433761932,4306.374727002012,0.4529449661196576,evaluated,,0,
coarse_grid,1.0,13.6,4276.813916992732,0.4577043868814634,evaluated,,0,
coarse_grid,1.0,14.1,4286.740516092647,0.45577441062624685,evaluated,,0,
coarse_grid,1.0,14.6,4293.0745184611,0.45506022763195936,evaluated,,0,
coarse_grid,1.0,15.1,4286.810987112211,0.45598275157187124,evaluated,,0,
coarse_grid,1.0,15.241526216045477,4287.352449058663,0.45590787294234153,evaluated,,0,
coarse_grid,1.0,15.6,4285.72180441715,0.456253935079778,evaluated,,0,
coarse_grid,1.0,16.1,4286.411207160803,0.45605402032526926,evaluated,,0,
coarse_grid,1.0,16.6,4284.710096390411,0.4561524587592249,evaluated,,0,
coarse_grid,1.0,17.1,4283.567383467185,0.4561079046675835,evaluated,,0,
coarse_grid,1.0,17.459396447784496,4290.960681925108,0.45511177853902024,evaluated,,0,
coarse_grid,1.0,17.6,4286.302469235924,0.45605932396170196,evaluated,,0,
coarse_grid,1.0,18.1,4282.428361431885,0.45651696318734075,evaluated,,0,
coarse_grid,1.0,18.6,4282.42194654715,0.45627347538190205,evaluated,,0,
coarse_grid,1.0,19.1,4288.953527673401,0.45540846182374023,evaluated,,0,
coarse_grid,1.0,19.6,4284.5978181229975,0.456083438718714,evaluated,,0,
coarse_grid,1.0,20.000000000000004,4282.938293371158,0.4562273829273476,evaluated,,0,
coarse_grid,1.2,0.1,18211.278722764946,-1.7990830298447424,evaluated,,20332,
coarse_grid,1.2,0.11455149701087121,17744.944596228965,-1.7335336243162,evaluated,,20087,
coarse_grid,1.2,0.13122045467431637,17024.99893812843,-1.412428829800412,evaluated,,19238,
coarse_grid,1.2,0.1503149952139011,15011.276237689344,-0.9976029394542673,evaluated,,18027,
coarse_grid,1.2,0.17218807724934312,12519.471167476813,-0.613269105601161,evaluated,,14464,
coarse_grid,1.2,0.1972440201633579,8812.146803830954,-0.20072780299383744,evaluated,,8032,
coarse_grid,1.2,0.22594597786155107,4833.395561932139,0.3730323554181431,evaluated,,3723,
coarse_grid,1.2,0.2588245000762584,4637.460012334367,0.40010471296571576,evaluated,,1529,
coarse_grid,1.2,0.29648733946825756,4274.21683487919,0.45826339390970966,evaluated,,314,
coarse_grid,1.2,0.3396306858085926,4271.28895558639,0.4584311328695219,evaluated,,263,
coarse_grid,1.2,0.3890520349020314,4279.08399234119,0.4579441899181715,evaluated,,3,
coarse_grid,1.2,0.445664930131534,4282.312364994337,0.45720311142345466,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.5105158491181254,4279.438629371457,0.4575784790602129,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.5848035476425733,4278.614458749001,0.45771912991003455,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.6,4280.6876714181635,0.4574210518618693,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.669901218397251,4278.114987430203,0.4576790657188677,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.7673818741681168,4274.039632426997,0.4583077336015872,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.8790474246496578,4278.470008427269,0.45766198602696734,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.0069619843716933,4279.343827759747,0.45758672258104877,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.1,4281.769233137323,0.45738680485040906,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.1534900274281497,4280.278437431225,0.4575231869054819,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.3213400942900544,4277.259383178932,0.4577587657758186,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.5136148586141145,4278.2883054206995,0.45799192431290353,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.6,4277.7869946797655,0.45800049047649116,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.733868479521449,4279.278766050797,0.45761824543575896,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.9861722994914508,4279.590928470586,0.4575647535876281,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.1,4279.938052705108,0.4575300761672274,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.2751901022827012,4280.457723374861,0.45744965636322155,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.6,4285.525906623555,0.4569176736104317,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.6062643220080064,4278.958226631222,0.4576144794442664,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.9855147969204046,4274.944389372485,0.458440442279749,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.1,4278.774535507005,0.4579109253182358,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.419951893353395,4282.758692683114,0.4572317625167204,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.6,4277.474402823668,0.4577682016502607,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.9176060908879475,4282.161417961543,0.4573231622657426,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,4.1,4282.185771454333,0.4573167973607768,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,4.487676424101213,4277.435490727287,0.4580878705239906,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,4.6,4287.843653680927,0.456509171060621,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.1,4297.745335920392,0.45449276672944605,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.140700524811874,4287.39414264901,0.45620015218349846,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.6,4288.724991363954,0.45597261686711876,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.8887494080177145,4299.123853922742,0.4544513776523879,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,6.1,4287.537600018765,0.4560465524026898,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,6.6,4287.916938348158,0.45601677181947764,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,6.745650602103109,4302.426509561897,0.4539520665435803,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,7.1,4300.950714892008,0.4539189606883424,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,7.6,4286.25857189354,0.45621491942158166,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,7.727243747831959,4299.787285983605,0.4541504000343166,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,8.1,4299.801074892428,0.45414769016419326,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,8.6,4299.259766672279,0.45431657143170545,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,8.851673390820459,4293.532102097522,0.45511149831132247,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,9.1,4293.572040128031,0.4551080092290583,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,9.6,4304.861052847962,0.4532916744321182,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,10.1,4294.232119762975,0.45503041161004765,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,10.13972437969778,4289.262024783105,0.4557959394835797,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,10.6,4284.634654507313,0.4567439948988479,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,11.1,4281.792907236628,0.45694020350159553,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,11.6,4294.640515537248,0.4548578054074393,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,11.615206069720077,4287.795748131754,0.45605211438309,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,12.1,4293.236289560314,0.4550865517560321,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,12.6,4277.343404050463,0.45737438750020293,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,13.1,4294.712920047509,0.454712485092793,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,13.305392433761932,4306.374727002012,0.4529449661196576,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,13.6,4276.813916992732,0.4577043868814634,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,14.1,4286.740516092647,0.45577441062624685,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,14.6,4293.0745184611,0.45506022763195936,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,15.1,4286.810987112211,0.45598275157187124,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,15.241526216045477,4287.352449058663,0.45590787294234153,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,15.6,4285.72180441715,0.456253935079778,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,16.1,4286.411207160803,0.45605402032526926,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,16.6,4284.710096390411,0.4561524587592249,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,17.1,4283.567383467185,0.4561079046675835,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,17.459396447784496,4290.960681925108,0.45511177853902024,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,17.6,4286.302469235924,0.45605932396170196,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,18.1,4282.428361431885,0.45651696318734075,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,18.6,4282.42194654715,0.45627347538190205,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,19.1,4288.953527673401,0.45540846182374023,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,19.6,4284.5978181229975,0.456083438718714,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,20.000000000000004,4282.938293371158,0.4562273829273476,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.1,18353.807218656777,-1.814044767692628,evaluated,,20361,
coarse_grid,1.4,0.11455149701087121,18238.618848899387,-1.8032528357642708,evaluated,,20340,
coarse_grid,1.4,0.13122045467431637,17856.533240505403,-1.753619194744734,evaluated,,20180,
coarse_grid,1.4,0.1503149952139011,17406.73546720543,-1.4980457491504227,evaluated,,19323,
coarse_grid,1.4,0.17218807724934312,15362.771056843643,-1.056050887928719,evaluated,,18358,
coarse_grid,1.4,0.1972440201633579,12851.832397652526,-0.6520032871900396,evaluated,,15234,
coarse_grid,1.4,0.22594597786155107,9622.083197899285,-0.299709441586148,evaluated,,9103,
coarse_grid,1.4,0.2588245000762584,4855.574848205543,0.36866107266394216,evaluated,,3924,
coarse_grid,1.4,0.29648733946825756,4666.263407410605,0.39775154915135813,evaluated,,1753,
coarse_grid,1.4,0.3396306858085926,4280.194706844707,0.45668201985609086,evaluated,,357,
coarse_grid,1.4,0.3890520349020314,4288.534645135965,0.4560781872584337,evaluated,,287,
coarse_grid,1.4,0.445664930131534,4281.07227421096,0.4574565409204096,evaluated,,43,
coarse_grid,1.4,0.5105158491181254,4279.438629371457,0.4575784790602129,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.5848035476425733,4278.614458749001,0.45771912991003455,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.6,4280.6876714181635,0.4574210518618693,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.669901218397251,4278.114987430203,0.4576790657188677,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.7673818741681168,4274.039632426997,0.4583077336015872,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.8790474246496578,4278.470008427269,0.45766198602696734,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.0069619843716933,4279.343827759747,0.45758672258104877,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.1,4281.769233137323,0.45738680485040906,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.1534900274281497,4280.278437431225,0.4575231869054819,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.3213400942900544,4277.259383178932,0.4577587657758186,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.5136148586141145,4278.2883054206995,0.45799192431290353,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.6,4277.7869946797655,0.45800049047649116,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.733868479521449,4279.278766050797,0.45761824543575896,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.9861722994914508,4279.590928470586,0.4575647535876281,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.1,4279.938052705108,0.4575300761672274,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.2751901022827012,4280.457723374861,0.45744965636322155,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.6,4285.525906623555,0.4569176736104317,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.6062643220080064,4278.958226631222,0.4576144794442664,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.9855147969204046,4274.944389372485,0.458440442279749,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.1,4278.774535507005,0.4579109253182358,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.419951893353395,4282.758692683114,0.4572317625167204,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.6,4277.474402823668,0.4577682016502607,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.9176060908879475,4282.161417961543,0.4573231622657426,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,4.1,4282.185771454333,0.4573167973607768,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,4.487676424101213,4277.435490727287,0.4580878705239906,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,4.6,4287.843653680927,0.456509171060621,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.1,4297.745335920392,0.45449276672944605,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.140700524811874,4287.39414264901,0.45620015218349846,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.6,4288.724991363954,0.45597261686711876,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.8887494080177145,4299.123853922742,0.4544513776523879,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,6.1,4287.537600018765,0.4560465524026898,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,6.6,4287.916938348158,0.45601677181947764,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,6.745650602103109,4302.426509561897,0.4539520665435803,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,7.1,4300.950714892008,0.4539189606883424,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,7.6,4286.25857189354,0.45621491942158166,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,7.727243747831959,4299.787285983605,0.4541504000343166,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,8.1,4299.801074892428,0.45414769016419326,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,8.6,4299.259766672279,0.45431657143170545,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,8.851673390820459,4293.532102097522,0.45511149831132247,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,9.1,4293.572040128031,0.4551080092290583,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,9.6,4304.861052847962,0.4532916744321182,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,10.1,4294.232119762975,0.45503041161004765,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,10.13972437969778,4289.262024783105,0.4557959394835797,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,10.6,4284.634654507313,0.4567439948988479,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,11.1,4281.792907236628,0.45694020350159553,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,11.6,4294.640515537248,0.4548578054074393,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,11.615206069720077,4287.795748131754,0.45605211438309,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,12.1,4293.236289560314,0.4550865517560321,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,12.6,4277.343404050463,0.45737438750020293,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,13.1,4294.712920047509,0.454712485092793,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,13.305392433761932,4306.374727002012,0.4529449661196576,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,13.6,4276.813916992732,0.4577043868814634,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,14.1,4286.740516092647,0.45577441062624685,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,14.6,4293.0745184611,0.45506022763195936,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,15.1,4286.810987112211,0.45598275157187124,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,15.241526216045477,4287.352449058663,0.45590787294234153,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,15.6,4285.72180441715,0.456253935079778,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,16.1,4286.411207160803,0.45605402032526926,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,16.6,4284.710096390411,0.4561524587592249,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,17.1,4283.567383467185,0.4561079046675835,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,17.459396447784496,4290.960681925108,0.45511177853902024,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,17.6,4286.302469235924,0.45605932396170196,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,18.1,4282.428361431885,0.45651696318734075,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,18.6,4282.42194654715,0.45627347538190205,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,19.1,4288.953527673401,0.45540846182374023,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,19.6,4284.5978181229975,0.456083438718714,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,20.000000000000004,4282.938293371158,0.4562273829273476,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.1,18355.965519389625,-1.8144571143268624,evaluated,,20363,
coarse_grid,1.5999999999999999,0.11455149701087121,18353.831530493993,-1.8140468523682909,evaluated,,20361,
coarse_grid,1.5999999999999999,0.13122045467431637,18234.58890910586,-1.8028796872381667,evaluated,,20338,
coarse_grid,1.5999999999999999,0.1503149952139011,17854.148779338047,-1.7531505876808264,evaluated,,20180,
coarse_grid,1.5999999999999999,0.17218807724934312,17354.617375881633,-1.487805385833271,evaluated,,19323,
coarse_grid,1.5999999999999999,0.1972440201633579,15239.71624763772,-1.038133714933454,evaluated,,18236,
coarse_grid,1.5999999999999999,0.22594597786155107,12851.03786477701,-0.6520096442252332,evaluated,,15234,
coarse_grid,1.5999999999999999,0.2588245000762584,9616.69812117591,-0.2991480954879657,evaluated,,9103,
coarse_grid,1.5999999999999999,0.29648733946825756,4856.9955045897705,0.36850451111467414,evaluated,,3924,
coarse_grid,1.5999999999999999,0.3396306858085926,4638.71519898836,0.40058685651321263,evaluated,,1663,
coarse_grid,1.5999999999999999,0.3890520349020314,4285.419095967685,0.4563093083186787,evaluated,,357,
coarse_grid,1.5999999999999999,0.445664930131534,4277.7293206317545,0.45761563624230367,evaluated,,281,
coarse_grid,1.5999999999999999,0.5105158491181254,4277.965272368384,0.457856222045935,evaluated,,43,
coarse_grid,1.5999999999999999,0.5848035476425733,4278.614458749001,0.45771912991003455,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.6,4280.6876714181635,0.4574210518618693,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.669901218397251,4278.114987430203,0.4576790657188677,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.7673818741681168,4274.039632426997,0.4583077336015872,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.8790474246496578,4278.470008427269,0.45766198602696734,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.0069619843716933,4279.343827759747,0.45758672258104877,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.1,4281.769233137323,0.45738680485040906,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.1534900274281497,4280.278437431225,0.4575231869054819,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.3213400942900544,4277.259383178932,0.4577587657758186,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.5136148586141145,4278.2883054206995,0.45799192431290353,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.6,4277.7869946797655,0.45800049047649116,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.733868479521449,4279.278766050797,0.45761824543575896,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.9861722994914508,4279.590928470586,0.4575647535876281,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,2.1,4279.938052705108,0.4575300761672274,positive_alpha_scaling_without_clipping,1.0,0,
