phase,alpha,beta,cv_mse,cv_r2,evaluation,reuse_alpha,clipped_count,seed_index
coarse_grid,1.0,7.727243747831959,4604.690644676204,0.5671216815917073,evaluated,,0,
coarse_grid,1.0,8.1,4604.690644676204,0.5671216815917073,evaluated,,0,
coarse_grid,1.0,8.6,4606.203898520662,0.5669697150737116,evaluated,,0,
coarse_grid,1.0,8.851673390820459,4591.896638984754,0.5684024832522474,evaluated,,0,
coarse_grid,1.0,9.1,4594.404189547808,0.56814860885031,evaluated,,0,
coarse_grid,1.0,9.6,4600.922579498783,0.5675258967399553,evaluated,,0,
coarse_grid,1.0,10.1,4599.069925463199,0.5676787814331805,evaluated,,0,
coarse_grid,1.0,10.13972437969778,4584.790199844871,0.5691455987390126,evaluated,,0,
coarse_grid,1.0,10.6,4584.449351006083,0.5691735421809102,evaluated,,0,
coarse_grid,1.0,11.1,4571.083296668919,0.5704831172583037,evaluated,,0,
coarse_grid,1.0,11.6,4594.244217949093,0.5681483140474841,evaluated,,0,
coarse_grid,1.0,11.615206069720077,4572.422296055343,0.5703380219380316,evaluated,,0,
coarse_grid,1.0,12.1,4585.48582071135,0.5690443545933693,evaluated,,0,
coarse_grid,1.0,12.6,4568.319951219067,0.5707384460638526,evaluated,,0,
coarse_grid,1.0,13.1,4574.310469676013,0.5701407192726785,evaluated,,0,
coarse_grid,1.0,13.305392433761932,4599.404478329339,0.5676587504815969,evaluated,,0,
coarse_grid,1.0,13.6,4574.930273684808,0.5701122144842878,evaluated,,0,
coarse_grid,1.0,14.1,4576.615408288283,0.5699594643995101,evaluated,,0,
coarse_grid,1.0,14.6,4578.062718802941,0.5697882135055545,evaluated,,0,
coarse_grid,1.0,15.1,4578.8001904400735,0.5697055205469229,evaluated,,0,
coarse_grid,1.0,15.241526216045477,4579.468054763686,0.5696468465641402,evaluated,,0,
coarse_grid,1.0,15.6,4575.344537843187,0.5700596498289199,evaluated,,0,
coarse_grid,1.0,16.1,4579.468054763686,0.5696468465641403,evaluated,,0,
coarse_grid,1.0,16.6,4576.760238383685,0.5698804410338929,evaluated,,0,
coarse_grid,1.0,17.1,4583.3390018053815,0.569227676276133,evaluated,,0,
coarse_grid,1.0,17.459396447784496,4617.047151091313,0.5659028381038784,evaluated,,0,
coarse_grid,1.0,17.6,4578.218888331086,0.5697711325814618,evaluated,,0,
coarse_grid,1.0,18.1,4603.638262790091,0.5671684166446114,evaluated,,0,
coarse_grid,1.0,18.6,4576.180366888808,0.5699361649927415,evaluated,,0,
coarse_grid,1.0,19.1,4601.160385029961,0.5673769142573142,evaluated,,0,
coarse_grid,1.0,19.6,4602.145169185157,0.5673110246705817,evaluated,,0,
coarse_grid,1.0,20.000000000000004,4599.3996525604625,0.5675478518364854,evaluated,,0,
coarse_grid,1.2,0.1,13088.61832484424,-0.19669632425696493,evaluated,,12649,
coarse_grid,1.2,0.11455149701087121,13088.155171025823,-0.19665661004348334,evaluated,,12647,
coarse_grid,1.2,0.13122045467431637,13096.063923883143,-0.19744835142899997,evaluated,,12613,
coarse_grid,1.2,0.1503149952139011,12427.907854791007,-0.1399277275010966,evaluated,,12314,
coarse_grid,1.2,0.17218807724934312,13296.454014157605,-0.24598851591547577,evaluated,,10206,
coarse_grid,1.2,0.1972440201633579,8988.487410520467,0.15094497618311498,evaluated,,5663,
coarse_grid,1.2,0.22594597786155107,5034.195238930954,0.527164329657144,evaluated,,3088,
coarse_grid,1.2,0.2588245000762584,4801.97329043531,0.5475229055628021,evaluated,,1244,
coarse_grid,1.2,0.29648733946825756,4577.340510881066,0.5699150584001323,evaluated,,314,
coarse_grid,1.2,0.3396306858085926,4564.064114940913,0.5710608043160065,evaluated,,263,
coarse_grid,1.2,0.3890520349020314,4579.728561617701,0.569702735724526,evaluated,,3,
coarse_grid,1.2,0.445664930131534,4583.958206415071,0.5693221344800641,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.5105158491181254,4577.021189787421,0.5699467488246939,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.5848035476425733,4575.116338888024,0.5701072729811059,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.6,4577.245579522564,0.5699292610259447,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.669901218397251,4572.918212238786,0.5703052017437605,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.7673818741681168,4568.383250402097,0.5706894510114469,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.8790474246496578,4574.498842221616,0.5701630334491959,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.0069619843716933,4577.317623906374,0.5699200349553168,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.1,4580.936628080302,0.5696097149306537,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.1534900274281497,4576.564151894321,0.5699913288619863,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.3213400942900544,4567.389184066557,0.5707762528129745,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.5136148586141145,4581.013432143584,0.5696080096178608,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.6,4577.071867816016,0.5699305401830013,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.733868479521449,4576.673091886607,0.5699714615082974,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.9861722994914508,4577.44632980914,0.5699133827387846,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.1,4576.586725323683,0.5699994373239499,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.2751901022827012,4577.542748622963,0.5699072194737715,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.6,4589.42609285825,0.5688408372629263,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.6062643220080064,4576.360811888584,0.5700157928185348,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.9855147969204046,4576.8980115857985,0.569957098936243,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.1,4581.646903894092,0.569547549028695,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.419951893353395,4584.758082272656,0.5692914029467351,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.6,4568.763927941906,0.5706859633818366,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.9176060908879475,4577.961028219671,0.5698524921430029,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,4.1,4577.672424398739,0.5698851906785205,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,4.487676424101213,4568.370022664341,0.5707672244058258,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,4.6,4593.485426173872,0.5682910161295194,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.1,4596.6490669500445,0.5679509570721601,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.140700524811874,4572.450516606108,0.5703428897819836,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.6,4573.671300044352,0.5702761723776025,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.8887494080177145,4601.1173149810165,0.5675300986009386,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,6.1,4576.707464252604,0.5699530573494697,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,6.6,4575.2163378939495,0.570071942578345,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,6.745650602103109,4600.6788486409805,0.5675177035174679,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,7.1,4603.928269920944,0.5671909481973678,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,7.6,4574.748486362678,0.5701172234724339,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,7.727243747831959,4604.690644676204,0.5671216815917073,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,8.1,4604.690644676204,0.5671216815917073,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,8.6,4606.203898520662,0.5669697150737116,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,8.851673390820459,4591.896638984754,0.5684024832522474,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,9.1,4594.404189547808,0.56814860885031,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,9.6,4600.922579498783,0.5675258967399553,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,10.1,4599.069925463199,0.5676787814331805,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,10.13972437969778,4584.790199844871,0.5691455987390126,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,10.6,4584.449351006083,0.5691735421809102,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,11.1,4571.083296668919,0.5704831172583037,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,11.6,4594.244217949093,0.5681483140474841,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,11.615206069720077,4572.422296055343,0.5703380219380316,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,12.1,4585.48582071135,0.5690443545933693,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,12.6,4568.319951219067,0.5707384460638526,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,13.1,4574.310469676013,0.5701407192726785,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,13.305392433761932,4599.404478329339,0.5676587504815969,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,13.6,4574.930273684808,0.5701122144842878,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,14.1,4576.615408288283,0.5699594643995101,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,14.6,4578.062718802941,0.5697882135055545,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,15.1,4578.8001904400735,0.5697055205469229,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,15.241526216045477,4579.468054763686,0.5696468465641402,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,15.6,4575.344537843187,0.5700596498289199,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,16.1,4579.468054763686,0.5696468465641403,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,16.6,4576.760238383685,0.5698804410338929,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,17.1,4583.3390018053815,0.569227676276133,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,17.459396447784496,4617.047151091313,0.5659028381038784,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,17.6,4578.218888331086,0.5697711325814618,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,18.1,4603.638262790091,0.5671684166446114,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,18.6,4576.180366888808,0.5699361649927415,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,19.1,4601.160385029961,0.5673769142573142,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,19.6,4602.145169185157,0.5673110246705817,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,20.000000000000004,4599.3996525604625,0.5675478518364854,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.1,13089.128737976533,-0.19674009083146693,evaluated,,12651,
coarse_grid,1.4,0.11455149701087121,13088.672503445117,-0.19670096992852326,evaluated,,12650,
coarse_grid,1.4,0.13122045467431637,13088.186370731852,-0.19665928533565735,evaluated,,12648,
coarse_grid,1.4,0.1503149952139011,13095.712646973832,-0.19741318526919016,evaluated,,12615,
coarse_grid,1.4,0.17218807724934312,12710.602918482575,-0.16445112772538206,evaluated,,12478,
coarse_grid,1.4,0.1972440201633579,13608.41354210868,-0.2730877311322185,evaluated,,10736,
coarse_grid,1.4,0.22594597786155107,9992.918714830366,0.05587278380602401,evaluated,,6336,
coarse_grid,1.4,0.2588245000762584,5038.502670995432,0.526348668456488,evaluated,,3246,
coarse_grid,1.4,0.29648733946825756,4858.952150442695,0.5422482459177296,evaluated,,1448,
coarse_grid,1.4,0.3396306858085926,4561.533165312501,0.571348176525164,evaluated,,353,
coarse_grid,1.4,0.3890520349020314,4579.512354155655,0.5696793124414172,evaluated,,287,
coarse_grid,1.4,0.445664930131534,4583.992066851946,0.5693192310372657,evaluated,,43,
coarse_grid,1.4,0.5105158491181254,4577.021189787421,0.5699467488246939,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.5848035476425733,4575.116338888024,0.5701072729811059,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.6,4577.245579522564,0.5699292610259447,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.669901218397251,4572.918212238786,0.5703052017437605,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.7673818741681168,4568.383250402097,0.5706894510114469,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.8790474246496578,4574.498842221616,0.5701630334491959,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.0069619843716933,4577.317623906374,0.5699200349553168,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.1,4580.936628080302,0.5696097149306537,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.1534900274281497,4576.564151894321,0.5699913288619863,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.3213400942900544,4567.389184066557,0.5707762528129745,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.5136148586141145,4581.013432143584,0.5696080096178608,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.6,4577.071867816016,0.5699305401830013,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.733868479521449,4576.673091886607,0.5699714615082974,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.9861722994914508,4577.44632980914,0.5699133827387846,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.1,4576.586725323683,0.5699994373239499,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.2751901022827012,4577.542748622963,0.5699072194737715,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.6,4589.42609285825,0.5688408372629263,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.6062643220080064,4576.360811888584,0.5700157928185348,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.9855147969204046,4576.8980115857985,0.569957098936243,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.1,4581.646903894092,0.569547549028695,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.419951893353395,4584.758082272656,0.5692914029467351,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.6,4568.763927941906,0.5706859633818366,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.9176060908879475,4577.961028219671,0.5698524921430029,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,4.1,4577.672424398739,0.5698851906785205,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,4.487676424101213,4568.370022664341,0.5707672244058258,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,4.6,4593.485426173872,0.5682910161295194,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.1,4596.6490669500445,0.5679509570721601,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.140700524811874,4572.450516606108,0.5703428897819836,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.6,4573.671300044352,0.5702761723776025,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.8887494080177145,4601.1173149810165,0.5675300986009386,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,6.1,4576.707464252604,0.5699530573494697,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,6.6,4575.2163378939495,0.570071942578345,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,6.745650602103109,4600.6788486409805,0.5675177035174679,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,7.1,4603.928269920944,0.5671909481973678,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,7.6,4574.748486362678,0.5701172234724339,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,7.727243747831959,4604.690644676204,0.5671216815917073,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,8.1,4604.690644676204,0.5671216815917073,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,8.6,4606.203898520662,0.5669697150737116,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,8.851673390820459,4591.896638984754,0.5684024832522474,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,9.1,4594.404189547808,0.56814860885031,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,9.6,4600.922579498783,0.5675258967399553,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,10.1,4599.069925463199,0.5676787814331805,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,10.13972437969778,4584.790199844871,0.5691455987390126,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,10.6,4584.449351006083,0.5691735421809102,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,11.1,4571.083296668919,0.5704831172583037,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,11.6,4594.244217949093,0.5681483140474841,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,11.615206069720077,4572.422296055343,0.5703380219380316,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,12.1,4585.48582071135,0.5690443545933693,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,12.6,4568.319951219067,0.5707384460638526,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,13.1,4574.310469676013,0.5701407192726785,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,13.305392433761932,4599.404478329339,0.5676587504815969,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,13.6,4574.930273684808,0.5701122144842878,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,14.1,4576.615408288283,0.5699594643995101,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,14.6,4578.062718802941,0.5697882135055545,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,15.1,4578.8001904400735,0.5697055205469229,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,15.241526216045477,4579.468054763686,0.5696468465641402,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,15.6,4575.344537843187,0.5700596498289199,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,16.1,4579.468054763686,0.5696468465641403,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,16.6,4576.760238383685,0.5698804410338929,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,17.1,4583.3390018053815,0.569227676276133,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,17.459396447784496,4617.047151091313,0.5659028381038784,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,17.6,4578.218888331086,0.5697711325814618,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,18.1,4603.638262790091,0.5671684166446114,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,18.6,4576.180366888808,0.5699361649927415,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,19.1,4601.160385029961,0.5673769142573142,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,19.6,4602.145169185157,0.5673110246705817,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,20.000000000000004,4599.3996525604625,0.5675478518364854,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.1,13089.609186145717,-0.19678081231126388,evaluated,,12652,
coarse_grid,1.5999999999999999,0.11455149701087121,13089.119012900559,-0.1967392569319546,evaluated,,12651,
coarse_grid,1.5999999999999999,0.13122045467431637,13088.665696606991,-0.19670038626017872,evaluated,,12650,
coarse_grid,1.5999999999999999,0.1503149952139011,13088.177154071285,-0.19665849503141986,evaluated,,12648,
coarse_grid,1.5999999999999999,0.17218807724934312,13095.712646973832,-0.19741318526919016,evaluated,,12615,
coarse_grid,1.5999999999999999,0.1972440201633579,12578.498682373809,-0.15310838943671934,evaluated,,12408,
coarse_grid,1.5999999999999999,0.22594597786155107,13605.10767186348,-0.2728042615127543,evaluated,,10736,
coarse_grid,1.5999999999999999,0.2588245000762584,9976.684524405271,0.05729547431895554,evaluated,,6336,
coarse_grid,1.5999999999999999,0.29648733946825756,5043.931875351453,0.5258653617507192,evaluated,,3246,
coarse_grid,1.5999999999999999,0.3396306858085926,4805.351396242401,0.54730168129323,evaluated,,1368,
coarse_grid,1.5999999999999999,0.3890520349020314,4574.32892215512,0.5701704166327192,evaluated,,353,
coarse_grid,1.5999999999999999,0.445664930131534,4581.7763729022445,0.5695038436943297,evaluated,,281,
coarse_grid,1.5999999999999999,0.5105158491181254,4576.890364051856,0.5699606089687035,evaluated,,43,
coarse_grid,1.5999999999999999,0.5848035476425733,4575.116338888024,0.5701072729811059,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.6,4577.245579522564,0.5699292610259447,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.669901218397251,4572.918212238786,0.5703052017437605,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.7673818741681168,4568.383250402097,0.5706894510114469,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.8790474246496578,4574.498842221616,0.5701630334491959,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.0069619843716933,4577.317623906374,0.5699200349553168,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.1,4580.936628080302,0.5696097149306537,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.1534900274281497,4576.564151894321,0.5699913288619863,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.3213400942900544,4567.389184066557,0.5707762528129745,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.5136148586141145,4581.013432143584,0.5696080096178608,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.6,4577.071867816016,0.5699305401830013,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.733868479521449,4576.673091886607,0.5699714615082974,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.9861722994914508,4577.44632980914,0.5699133827387846,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,2.1,4576.586725323683,0.5699994373239499,positive_alpha_scaling_without_clipping,1.0,0,
