phase,alpha,beta,cv_mse,cv_r2,evaluation,reuse_alpha,clipped_count,seed_index
coarse_grid,1.0,2.1,4963.6424012755015,0.29195706264035504,evaluated,,0,
coarse_grid,1.0,2.2751901022827012,4961.128917952801,0.29226586735454635,evaluated,,0,
coarse_grid,1.0,2.6,4964.3038157952105,0.2916419194469414,evaluated,,0,
coarse_grid,1.0,2.6062643220080064,4962.103389919966,0.2922457103179853,evaluated,,0,
coarse_grid,1.0,2.9855147969204046,4962.962717623528,0.29207874506787224,evaluated,,0,
coarse_grid,1.0,3.1,4964.163477652253,0.2919123817208771,evaluated,,0,
coarse_grid,1.0,3.419951893353395,4963.271492111169,0.29198703382528723,evaluated,,0,
coarse_grid,1.0,3.6,4963.690235067163,0.2919966911383871,evaluated,,0,
coarse_grid,1.0,3.9176060908879475,4964.539825053629,0.2918300449539264,evaluated,,0,
coarse_grid,1.0,4.1,4964.142436597664,0.29184975370931043,evaluated,,0,
coarse_grid,1.0,4.487676424101213,4960.130182587507,0.29255922048798444,evaluated,,0,
coarse_grid,1.0,4.6,4973.493255912831,0.2899190444965135,evaluated,,0,
coarse_grid,1.0,5.1,4983.822643653544,0.287969704293324,evaluated,,0,
coarse_grid,1.0,5.140700524811874,4969.545531986397,0.2906948723202625,evaluated,,0,
coarse_grid,1.0,5.6,4969.824200064134,0.29065279162118307,evaluated,,0,
coarse_grid,1.0,5.8887494080177145,4981.95625809399,0.28824673062651823,evaluated,,0,
coarse_grid,1.0,6.1,4964.333200415361,0.29181318475833773,evaluated,,0,
coarse_grid,1.0,6.6,4965.157582379451,0.2915590982546231,evaluated,,0,
coarse_grid,1.0,6.745650602103109,4990.49173227262,0.28666225497702547,evaluated,,0,
coarse_grid,1.0,7.1,4998.295484437796,0.285125424202225,evaluated,,0,
coarse_grid,1.0,7.6,4963.447026412185,0.2919740295897441,evaluated,,0,
coarse_grid,1.0,7.727243747831959,4992.066588980559,0.28625659866271075,evaluated,,0,
coarse_grid,1.0,8.1,4992.869287293661,0.2861877694079359,evaluated,,0,
coarse_grid,1.0,8.6,4991.72535257866,0.2864125815774259,evaluated,,0,
coarse_grid,1.0,8.851673390820459,4972.814363353289,0.29012907034134805,evaluated,,0,
coarse_grid,1.0,9.1,4978.208409822692,0.2890680115473,evaluated,,0,
coarse_grid,1.0,9.6,4989.550661993813,0.2868389714770437,evaluated,,0,
coarse_grid,1.0,10.1,4980.605327679161,0.28859695642821304,evaluated,,0,
coarse_grid,1.0,10.13972437969778,4962.914052567071,0.29207374044992496,evaluated,,0,
coarse_grid,1.0,10.6,4961.633039843773,0.2923254919228829,evaluated,,0,
coarse_grid,1.0,11.1,4956.910742845257,0.29325857500113384,evaluated,,0,
coarse_grid,1.0,11.6,4987.526791944423,0.28723671324552336,evaluated,,0,
coarse_grid,1.0,11.615206069720077,4960.591883487299,0.29252846841065083,evaluated,,0,
coarse_grid,1.0,12.1,4972.57714314073,0.2892347936206445,evaluated,,0,
coarse_grid,1.0,12.6,4956.856068085596,0.29231025253598886,evaluated,,0,
coarse_grid,1.0,13.1,4975.266401126741,0.2896512228449599,evaluated,,0,
coarse_grid,1.0,13.305392433761932,4991.101252822822,0.2855943364941189,evaluated,,0,
coarse_grid,1.0,13.6,4971.126852685629,0.29045807990864014,evaluated,,0,
coarse_grid,1.0,14.1,4973.183799321265,0.289100251143941,evaluated,,0,
coarse_grid,1.0,14.6,4965.390632751994,0.2906471250853422,evaluated,,0,
coarse_grid,1.0,15.1,4979.641569364164,0.28878472223884144,evaluated,,0,
coarse_grid,1.0,15.241526216045477,4969.99354045137,0.28948565926006115,evaluated,,0,
coarse_grid,1.0,15.6,4957.129510296847,0.2920137672801268,evaluated,,0,
coarse_grid,1.0,16.1,4971.166345351539,0.28947432619451074,evaluated,,0,
coarse_grid,1.0,16.6,4971.0279199798115,0.28952331986430124,evaluated,,0,
coarse_grid,1.0,17.1,4991.020932784862,0.28548662764938665,evaluated,,0,
coarse_grid,1.0,17.459396447784496,4988.888044306705,0.2860399784906593,evaluated,,0,
coarse_grid,1.0,17.6,4969.350764282191,0.28961481627902885,evaluated,,0,
coarse_grid,1.0,18.1,4975.241686738327,0.28880680231820366,evaluated,,0,
coarse_grid,1.0,18.6,4975.001333964079,0.288827411932133,evaluated,,0,
coarse_grid,1.0,19.1,4968.985890836921,0.28969841845593847,evaluated,,0,
coarse_grid,1.0,19.6,4965.06368772637,0.2905759890068552,evaluated,,0,
coarse_grid,1.0,20.000000000000004,4964.728566478476,0.29064184882716937,evaluated,,0,
coarse_grid,1.2,0.1,29979.85559347835,-3.7153176174343105,evaluated,,13837,
coarse_grid,1.2,0.11455149701087121,28137.89234047437,-3.5260043829200116,evaluated,,13593,
coarse_grid,1.2,0.13122045467431637,20809.666149764496,-2.4191734419754325,evaluated,,12744,
coarse_grid,1.2,0.1503149952139011,16618.91256945968,-1.6390390331842233,evaluated,,11586,
coarse_grid,1.2,0.17218807724934312,12977.634401722094,-1.0120224111074327,evaluated,,8997,
coarse_grid,1.2,0.1972440201633579,10146.887915652256,-0.5678290101177403,evaluated,,4868,
coarse_grid,1.2,0.22594597786155107,5489.80701519027,0.21151366412562078,evaluated,,2110,
coarse_grid,1.2,0.2588245000762584,5445.008015269166,0.2153560712389273,evaluated,,694,
coarse_grid,1.2,0.29648733946825756,4957.3192788845245,0.2932600716001805,evaluated,,64,
coarse_grid,1.2,0.3396306858085926,4958.752913999578,0.29279225439060874,evaluated,,22,
coarse_grid,1.2,0.3890520349020314,4964.094439300994,0.29179822816328627,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.445664930131534,4964.070667470389,0.291845419536097,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.5105158491181254,4963.73829241243,0.29194674470032167,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.5848035476425733,4959.77054984303,0.29271288086449443,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.6,4961.918600756124,0.29215639849026587,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.669901218397251,4961.858076530998,0.2921615882823002,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.7673818741681168,4962.406153073764,0.2920291980477475,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,0.8790474246496578,4962.119326501117,0.2920855667401378,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.0069619843716933,4963.655978166684,0.2919538029289236,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.1,4962.667454122779,0.29203856624804164,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.1534900274281497,4962.183422543467,0.29213369072325884,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.3213400942900544,4963.532976932673,0.29196434995902826,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.5136148586141145,4964.165112470896,0.2919101460105428,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.6,4964.364198261672,0.29177509704673926,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.733868479521449,4962.029939474792,0.29214685148996894,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,1.9861722994914508,4963.317381499921,0.2919849322254471,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.1,4963.6424012755015,0.29195706264035504,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.2751901022827012,4961.128917952801,0.29226586735454635,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.6,4964.3038157952105,0.2916419194469414,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.6062643220080064,4962.103389919966,0.2922457103179853,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,2.9855147969204046,4962.962717623528,0.29207874506787224,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.1,4964.163477652253,0.2919123817208771,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.419951893353395,4963.271492111169,0.29198703382528723,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.6,4963.690235067163,0.2919966911383871,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,3.9176060908879475,4964.539825053629,0.2918300449539264,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,4.1,4964.142436597664,0.29184975370931043,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,4.487676424101213,4960.130182587507,0.29255922048798444,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,4.6,4973.493255912831,0.2899190444965135,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.1,4983.822643653544,0.287969704293324,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.140700524811874,4969.545531986397,0.2906948723202625,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.6,4969.824200064134,0.29065279162118307,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,5.8887494080177145,4981.95625809399,0.28824673062651823,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,6.1,4964.333200415361,0.29181318475833773,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,6.6,4965.157582379451,0.2915590982546231,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,6.745650602103109,4990.49173227262,0.28666225497702547,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,7.1,4998.295484437796,0.285125424202225,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,7.6,4963.447026412185,0.2919740295897441,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,7.727243747831959,4992.066588980559,0.28625659866271075,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,8.1,4992.869287293661,0.2861877694079359,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,8.6,4991.72535257866,0.2864125815774259,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,8.851673390820459,4972.814363353289,0.29012907034134805,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,9.1,4978.208409822692,0.2890680115473,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,9.6,4989.550661993813,0.2868389714770437,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,10.1,4980.605327679161,0.28859695642821304,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,10.13972437969778,4962.914052567071,0.29207374044992496,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,10.6,4961.633039843773,0.2923254919228829,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,11.1,4956.910742845257,0.29325857500113384,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,11.6,4987.526791944423,0.28723671324552336,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,11.615206069720077,4960.591883487299,0.29252846841065083,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,12.1,4972.57714314073,0.2892347936206445,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,12.6,4956.856068085596,0.29231025253598886,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,13.1,4975.266401126741,0.2896512228449599,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,13.305392433761932,4991.101252822822,0.2855943364941189,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,13.6,4971.126852685629,0.29045807990864014,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,14.1,4973.183799321265,0.289100251143941,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,14.6,4965.390632751994,0.2906471250853422,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,15.1,4979.641569364164,0.28878472223884144,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,15.241526216045477,4969.99354045137,0.28948565926006115,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,15.6,4957.129510296847,0.2920137672801268,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,16.1,4971.166345351539,0.28947432619451074,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,16.6,4971.0279199798115,0.28952331986430124,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,17.1,4991.020932784862,0.28548662764938665,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,17.459396447784496,4988.888044306705,0.2860399784906593,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,17.6,4969.350764282191,0.28961481627902885,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,18.1,4975.241686738327,0.28880680231820366,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,18.6,4975.001333964079,0.288827411932133,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,19.1,4968.985890836921,0.28969841845593847,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,19.6,4965.06368772637,0.2905759890068552,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.2,20.000000000000004,4964.728566478476,0.29064184882716937,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.1,30429.109868897896,-3.757719369455722,evaluated,,13866,
coarse_grid,1.4,0.11455149701087121,30052.54901232575,-3.7249969016507603,evaluated,,13845,
coarse_grid,1.4,0.13122045467431637,28574.11286176186,-3.5701006137239815,evaluated,,13685,
coarse_grid,1.4,0.1503149952139011,21699.62569618433,-2.5891079130711985,evaluated,,12829,
coarse_grid,1.4,0.17218807724934312,17185.125267981784,-1.7367390741268622,evaluated,,11879,
coarse_grid,1.4,0.1972440201633579,13291.833919589377,-1.058752092946548,evaluated,,9533,
coarse_grid,1.4,0.22594597786155107,10817.104960403136,-0.6840591437117038,evaluated,,5567,
coarse_grid,1.4,0.2588245000762584,5518.409689226664,0.2068773695287815,evaluated,,2225,
coarse_grid,1.4,0.29648733946825756,5423.383162417376,0.2196053105304262,evaluated,,810,
coarse_grid,1.4,0.3396306858085926,4986.630065184698,0.2873792306286419,evaluated,,100,
coarse_grid,1.4,0.3890520349020314,4972.948898430728,0.2900581024895792,evaluated,,40,
coarse_grid,1.4,0.445664930131534,4964.070667470389,0.291845419536097,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.5105158491181254,4963.73829241243,0.29194674470032167,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.5848035476425733,4959.77054984303,0.29271288086449443,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.6,4961.918600756124,0.29215639849026587,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.669901218397251,4961.858076530998,0.2921615882823002,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.7673818741681168,4962.406153073764,0.2920291980477475,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,0.8790474246496578,4962.119326501117,0.2920855667401378,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.0069619843716933,4963.655978166684,0.2919538029289236,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.1,4962.667454122779,0.29203856624804164,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.1534900274281497,4962.183422543467,0.29213369072325884,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.3213400942900544,4963.532976932673,0.29196434995902826,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.5136148586141145,4964.165112470896,0.2919101460105428,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.6,4964.364198261672,0.29177509704673926,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.733868479521449,4962.029939474792,0.29214685148996894,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,1.9861722994914508,4963.317381499921,0.2919849322254471,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.1,4963.6424012755015,0.29195706264035504,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.2751901022827012,4961.128917952801,0.29226586735454635,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.6,4964.3038157952105,0.2916419194469414,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.6062643220080064,4962.103389919966,0.2922457103179853,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,2.9855147969204046,4962.962717623528,0.29207874506787224,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.1,4964.163477652253,0.2919123817208771,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.419951893353395,4963.271492111169,0.29198703382528723,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.6,4963.690235067163,0.2919966911383871,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,3.9176060908879475,4964.539825053629,0.2918300449539264,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,4.1,4964.142436597664,0.29184975370931043,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,4.487676424101213,4960.130182587507,0.29255922048798444,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,4.6,4973.493255912831,0.2899190444965135,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.1,4983.822643653544,0.287969704293324,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.140700524811874,4969.545531986397,0.2906948723202625,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.6,4969.824200064134,0.29065279162118307,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,5.8887494080177145,4981.95625809399,0.28824673062651823,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,6.1,4964.333200415361,0.29181318475833773,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,6.6,4965.157582379451,0.2915590982546231,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,6.745650602103109,4990.49173227262,0.28666225497702547,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,7.1,4998.295484437796,0.285125424202225,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,7.6,4963.447026412185,0.2919740295897441,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,7.727243747831959,4992.066588980559,0.28625659866271075,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,8.1,4992.869287293661,0.2861877694079359,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,8.6,4991.72535257866,0.2864125815774259,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,8.851673390820459,4972.814363353289,0.29012907034134805,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,9.1,4978.208409822692,0.2890680115473,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,9.6,4989.550661993813,0.2868389714770437,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,10.1,4980.605327679161,0.28859695642821304,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,10.13972437969778,4962.914052567071,0.29207374044992496,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,10.6,4961.633039843773,0.2923254919228829,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,11.1,4956.910742845257,0.29325857500113384,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,11.6,4987.526791944423,0.28723671324552336,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,11.615206069720077,4960.591883487299,0.29252846841065083,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,12.1,4972.57714314073,0.2892347936206445,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,12.6,4956.856068085596,0.29231025253598886,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,13.1,4975.266401126741,0.2896512228449599,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,13.305392433761932,4991.101252822822,0.2855943364941189,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,13.6,4971.126852685629,0.29045807990864014,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,14.1,4973.183799321265,0.289100251143941,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,14.6,4965.390632751994,0.2906471250853422,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,15.1,4979.641569364164,0.28878472223884144,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,15.241526216045477,4969.99354045137,0.28948565926006115,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,15.6,4957.129510296847,0.2920137672801268,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,16.1,4971.166345351539,0.28947432619451074,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,16.6,4971.0279199798115,0.28952331986430124,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,17.1,4991.020932784862,0.28548662764938665,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,17.459396447784496,4988.888044306705,0.2860399784906593,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,17.6,4969.350764282191,0.28961481627902885,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,18.1,4975.241686738327,0.28880680231820366,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,18.6,4975.001333964079,0.288827411932133,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,19.1,4968.985890836921,0.28969841845593847,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,19.6,4965.06368772637,0.2905759890068552,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.4,20.000000000000004,4964.728566478476,0.29064184882716937,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.1,30434.633278727662,-3.758520267946965,evaluated,,13868,
coarse_grid,1.5999999999999999,0.11455149701087121,30429.133583777322,-3.757721402943835,evaluated,,13866,
coarse_grid,1.5999999999999999,0.13122045467431637,30039.890726334932,-3.723907664925001,evaluated,,13843,
coarse_grid,1.5999999999999999,0.1503149952139011,28569.615251542535,-3.5692167193044235,evaluated,,13685,
coarse_grid,1.5999999999999999,0.17218807724934312,21609.038338295533,-2.571308289517223,evaluated,,12829,
coarse_grid,1.5999999999999999,0.1972440201633579,17005.95236709131,-1.7078800024734075,evaluated,,11770,
coarse_grid,1.5999999999999999,0.22594597786155107,13291.8630209927,-1.058754588314821,evaluated,,9533,
coarse_grid,1.5999999999999999,0.2588245000762584,10817.97837026071,-0.6840612114110248,evaluated,,5567,
coarse_grid,1.5999999999999999,0.29648733946825756,5518.036448579118,0.2068164986230976,evaluated,,2225,
coarse_grid,1.5999999999999999,0.3396306858085926,5425.3865680472445,0.21910393160745184,evaluated,,773,
coarse_grid,1.5999999999999999,0.3890520349020314,4982.267750960517,0.28819792890953055,evaluated,,100,
coarse_grid,1.5999999999999999,0.445664930131534,4952.787549646577,0.2930943656605036,evaluated,,36,
coarse_grid,1.5999999999999999,0.5105158491181254,4963.73829241243,0.29194674470032167,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.5848035476425733,4959.77054984303,0.29271288086449443,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.6,4961.918600756124,0.29215639849026587,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.669901218397251,4961.858076530998,0.2921615882823002,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.7673818741681168,4962.406153073764,0.2920291980477475,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,0.8790474246496578,4962.119326501117,0.2920855667401378,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.0069619843716933,4963.655978166684,0.2919538029289236,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.1,4962.667454122779,0.29203856624804164,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.1534900274281497,4962.183422543467,0.29213369072325884,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.3213400942900544,4963.532976932673,0.29196434995902826,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.5136148586141145,4964.165112470896,0.2919101460105428,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.6,4964.364198261672,0.29177509704673926,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.733868479521449,4962.029939474792,0.29214685148996894,positive_alpha_scaling_without_clipping,1.0,0,
coarse_grid,1.5999999999999999,1.9861722994914508,4963.317381499921,0.2919849322254471,positive_alpha_scaling_without_clipping,1.0,0,
